timestamp,hour,day_of_week,is_weekend,patient_count,avg_ctas,high_acuity_ratio,avg_waiting_time,max_waiting_time,doctors_available,nurses_available,beds_available,arrival_rate,discharge_rate,is_holiday,flu_season,temperature,crowding_level
2023-01-05 12:30:00,12,4,0,58,3.09,0.236,118.5,224.0,4.0,11.0,29.0,28.2,25.6,0,1,10.0,1
2023-01-05 13:00:00,13,4,0,61,3.45,0.237,121.2,226.0,8.0,16.0,14.0,25.6,20.2,0,1,10.0,1
2023-01-05 13:30:00,13,4,0,50,2.87,0.348,124.6,245.2,,,24.0,22.1,20.6,0,1,10.2,1
2023-01-05 14:00:00,14,4,0,67,2.82,0.345,144.8,285.0,7.0,15.0,12.0,27.7,21.5,0,1,,1
2023-01-05 14:30:00,14,4,0,65,3.16,0.267,133.5,,7.0,16.0,16.0,28.8,25.6,0,1,10.0,1
2023-01-05 15:00:00,15,4,0,57,3.21,0.232,111.3,259.7,8.0,,28.0,28.3,,0,1,12.1,1
2023-01-05 15:30:00,15,4,0,77,3.17,0.324,163.2,306.5,9.0,,19.0,31.4,,0,1,10.0,1
2023-01-05 16:00:00,16,4,0,72,2.89,0.361,153.7,,8.0,15.0,,32.2,28.1,0,1,10.0,1
2023-01-05 16:30:00,16,4,0,74,,0.388,155.9,282.9,7.0,17.0,24.0,25.1,21.7,0,1,13.3,1
2023-01-05 17:00:00,17,4,0,79,3.02,0.272,141.0,,10.0,18.0,18.0,31.7,29.2,0,1,10.2,1
2023-01-05 17:30:00,17,4,0,70,2.69,0.259,132.8,254.0,10.0,17.0,,23.3,19.3,0,1,10.0,1
2023-01-05 18:00:00,18,4,0,63,2.78,0.361,159.2,,6.0,16.0,31.0,27.7,24.4,0,1,10.0,2
2023-01-05 18:30:00,18,4,0,75,3.46,0.16,158.6,,5.0,18.0,19.0,30.7,23.5,0,1,12.0,1
2023-01-05 19:00:00,19,4,0,43,2.97,0.314,110.5,276.4,6.0,15.0,21.0,25.0,18.8,0,1,10.0,1
2023-01-05 19:30:00,19,4,0,71,,0.273,153.5,279.5,7.0,17.0,,15.9,13.9,0,1,10.6,1
2023-01-05 20:00:00,20,4,0,69,2.99,0.306,130.4,254.9,6.0,16.0,21.0,28.1,,0,1,,1
2023-01-05 20:30:00,20,4,0,72,3.25,0.21,135.3,270.1,4.0,15.0,18.0,25.5,28.6,0,1,10.0,1
2023-01-05 21:00:00,21,4,0,56,3.8,0.18,127.3,272.0,9.0,16.0,22.0,20.0,17.3,0,1,16.4,1
2023-01-05 21:30:00,21,4,0,39,3.51,0.21,92.4,253.1,5.0,,25.0,24.0,20.1,0,1,11.9,0
2023-01-05 22:00:00,22,4,0,35,,0.348,57.7,137.1,6.0,15.0,23.0,28.3,25.1,0,1,10.0,1
2023-01-05 22:30:00,22,4,0,68,3.55,,155.2,344.0,,15.0,23.0,,14.8,0,1,10.6,1
2023-01-05 23:00:00,23,4,0,58,2.91,0.34,128.2,260.6,8.0,,23.0,21.1,15.9,0,1,10.0,1
2023-01-05 23:30:00,23,4,0,81,2.97,0.295,197.2,371.7,8.0,14.0,19.0,20.0,15.4,0,1,12.6,2
2023-01-06 00:00:00,0,5,0,15,,0.31,82.4,,1.0,9.0,38.0,17.9,,0,1,10.0,0
2023-01-06 00:30:00,0,5,0,32,3.24,0.3,67.4,171.2,,6.0,39.0,12.2,14.7,0,1,10.0,0
2023-01-06 01:00:00,1,5,0,45,3.98,0.069,106.8,252.4,4.0,5.0,22.0,18.3,12.5,0,1,11.5,1
2023-01-06 01:30:00,1,5,0,31,3.42,0.23,81.7,155.2,4.0,4.0,,14.3,15.4,0,1,12.6,0
2023-01-06 02:00:00,2,5,0,13,,0.289,40.0,81.6,4.0,11.0,41.0,11.4,13.9,0,1,10.0,0
2023-01-06 02:30:00,2,5,0,57,3.34,0.25,119.0,228.7,4.0,7.0,18.0,10.4,5.7,0,1,10.0,1
2023-01-06 03:00:00,3,5,0,45,,0.214,69.9,191.5,5.0,,25.0,14.1,15.3,0,1,10.0,0
2023-01-06 03:30:00,3,5,0,27,3.08,0.287,52.6,115.6,5.0,7.0,31.0,12.2,12.5,0,1,10.0,0
2023-01-06 04:00:00,4,5,0,37,3.68,0.275,113.5,235.5,,8.0,32.0,12.9,4.6,0,1,15.3,1
2023-01-06 04:30:00,4,5,0,37,3.33,0.354,95.9,300.1,4.0,,28.0,14.4,8.7,0,1,11.2,1
2023-01-06 05:00:00,5,5,0,35,3.93,0.194,66.8,227.5,7.0,3.0,26.0,16.1,15.5,0,1,10.0,0
2023-01-06 05:30:00,5,5,0,15,3.73,0.222,48.1,96.9,5.0,9.0,,15.4,13.3,0,1,12.8,0
2023-01-06 06:00:00,6,5,0,54,3.33,,143.3,270.6,,12.0,25.0,23.4,16.5,0,1,16.4,1
2023-01-06 06:30:00,6,5,0,65,2.84,0.247,148.0,273.3,7.0,11.0,25.0,24.1,20.9,0,1,13.1,1
2023-01-06 07:00:00,7,5,0,55,2.92,0.276,114.3,,5.0,13.0,24.0,17.5,16.5,0,1,10.0,1
2023-01-06 07:30:00,7,5,0,54,3.13,0.289,119.4,222.9,6.0,13.0,28.0,,14.8,0,1,10.0,1
2023-01-06 08:00:00,8,5,0,45,3.24,0.273,114.2,221.6,6.0,,23.0,,17.1,0,1,13.8,1
2023-01-06 08:30:00,8,5,0,41,,0.247,96.5,189.9,7.0,,29.0,18.4,16.4,0,1,10.0,1
2023-01-06 09:00:00,9,5,0,35,3.4,0.24,91.3,261.6,4.0,12.0,26.0,22.2,20.7,0,1,,1
2023-01-06 09:30:00,9,5,0,58,3.19,0.299,148.8,278.8,7.0,12.0,24.0,19.9,15.1,0,1,12.3,1
2023-01-06 10:00:00,10,5,0,63,3.56,0.327,143.6,264.1,7.0,17.0,17.0,21.4,15.8,0,1,10.0,1
2023-01-06 10:30:00,10,5,0,51,3.09,0.338,125.6,273.9,9.0,17.0,27.0,24.8,20.7,0,1,10.0,1
2023-01-06 11:00:00,11,5,0,75,3.25,0.405,126.5,240.7,7.0,17.0,22.0,22.5,19.6,0,1,10.0,1
2023-01-06 11:30:00,11,5,0,59,3.58,0.224,107.0,262.4,8.0,14.0,,27.4,,0,1,10.0,1
2023-01-06 12:00:00,12,5,0,56,3.33,0.265,114.2,235.2,7.0,16.0,,23.6,19.1,0,1,10.0,1
2023-01-06 12:30:00,12,5,0,60,3.25,0.311,137.9,287.5,,16.0,14.0,25.8,19.7,0,1,10.0,1
2023-01-06 13:00:00,13,5,0,63,3.29,0.277,119.8,224.7,,18.0,19.0,25.1,21.7,0,1,14.9,1
2023-01-06 13:30:00,13,5,0,69,,0.29,160.8,298.4,7.0,19.0,12.0,26.8,20.7,0,1,,1
2023-01-06 14:00:00,14,5,0,63,3.03,0.277,151.5,,5.0,21.0,18.0,17.4,8.4,0,1,10.0,1
2023-01-06 14:30:00,14,5,0,82,2.54,0.381,,318.1,8.0,,16.0,24.7,24.3,0,1,10.4,2
2023-01-06 15:00:00,15,5,0,77,2.81,,167.5,,4.0,18.0,12.0,27.1,26.1,0,1,14.3,2
2023-01-06 15:30:00,15,5,0,67,3.01,0.32,134.2,247.0,6.0,12.0,19.0,26.2,22.5,0,1,10.0,1
2023-01-06 16:00:00,16,5,0,70,3.16,0.261,134.7,293.3,6.0,16.0,17.0,32.1,32.4,0,1,,1
2023-01-06 16:30:00,16,5,0,68,2.89,0.357,116.7,259.8,9.0,17.0,17.0,33.3,35.7,0,1,10.0,1
2023-01-06 17:00:00,17,5,0,73,3.74,0.186,123.7,237.9,12.0,19.0,,31.1,33.2,0,1,,1
2023-01-06 17:30:00,17,5,0,87,3.26,0.251,188.1,345.3,7.0,18.0,11.0,25.3,,0,1,11.4,2
2023-01-06 18:00:00,18,5,0,68,,0.23,,,8.0,20.0,26.0,27.9,25.0,0,1,10.6,1
2023-01-06 18:30:00,18,5,0,74,2.59,0.429,156.4,335.0,,15.0,12.0,,,0,1,10.0,1
2023-01-06 19:00:00,19,5,0,65,3.0,,,285.5,8.0,16.0,18.0,19.2,10.8,0,1,,1
2023-01-06 19:30:00,19,5,0,77,3.17,0.306,169.9,319.4,5.0,16.0,17.0,31.8,,0,1,10.0,2
2023-01-06 20:00:00,20,5,0,64,3.14,,156.8,387.0,6.0,13.0,26.0,24.0,19.0,0,1,10.3,1
2023-01-06 20:30:00,20,5,0,74,3.12,0.331,139.7,,8.0,17.0,16.0,26.4,22.6,0,1,,1
2023-01-06 21:00:00,21,5,0,53,,0.182,139.1,262.8,8.0,18.0,28.0,,11.7,0,1,14.8,1
2023-01-06 21:30:00,21,5,0,68,2.95,0.398,147.1,283.6,10.0,,21.0,20.6,20.1,0,1,10.0,1
2023-01-06 22:00:00,22,5,0,74,2.79,0.316,,308.6,7.0,14.0,,,14.3,0,1,16.4,0
2023-01-06 22:30:00,22,5,0,57,,0.215,150.1,286.1,,16.0,22.0,21.5,10.4,0,1,10.0,1
2023-01-06 23:00:00,23,5,0,60,2.86,0.318,,266.6,,16.0,22.0,24.1,21.1,0,1,10.0,1
2023-01-06 23:30:00,23,5,0,63,3.02,0.31,95.1,229.9,3.0,14.0,29.0,16.5,18.6,0,1,11.8,2
2023-01-07 00:00:00,0,6,1,31,,0.219,108.1,194.9,1.0,4.0,,18.0,,0,1,10.8,1
2023-01-07 00:30:00,0,6,1,35,2.92,0.343,58.6,110.1,5.0,8.0,23.0,11.8,17.8,0,1,,0
2023-01-07 01:00:00,1,6,1,40,4.0,0.309,120.2,267.0,1.0,5.0,27.0,10.3,,0,1,10.0,1
2023-01-07 01:30:00,1,6,1,32,3.89,0.194,86.9,197.6,4.0,5.0,31.0,14.9,,0,1,10.0,1
2023-01-07 02:00:00,2,6,1,32,,0.4,93.2,175.2,3.0,5.0,36.0,12.8,13.9,0,1,10.0,1
2023-01-07 02:30:00,2,6,1,36,3.44,,103.2,,1.0,7.0,31.0,14.0,12.4,0,1,12.5,1
2023-01-07 03:00:00,3,6,1,29,3.83,0.23,,105.7,1.0,5.0,29.0,15.0,17.5,0,1,11.1,0
2023-01-07 03:30:00,3,6,1,30,3.53,0.299,81.0,149.0,2.0,6.0,29.0,16.4,15.1,0,1,10.0,1
2023-01-07 04:00:00,4,6,1,24,3.84,0.302,39.3,97.4,1.0,6.0,32.0,16.8,21.0,0,1,12.7,0
2023-01-07 04:30:00,4,6,1,33,4.0,,87.3,180.4,1.0,5.0,33.0,14.1,15.6,0,1,10.9,0
2023-01-07 05:00:00,5,6,1,38,3.29,0.268,112.0,278.7,2.0,1.0,21.0,21.1,16.5,0,1,12.4,1
2023-01-07 05:30:00,5,6,1,30,3.68,0.31,71.7,135.6,2.0,4.0,33.0,16.2,18.7,0,1,11.9,0
2023-01-07 06:00:00,6,6,1,50,2.85,0.322,109.5,226.6,4.0,9.0,28.0,24.4,,0,1,10.0,1
2023-01-07 06:30:00,6,6,1,57,,0.286,132.7,245.7,4.0,7.0,21.0,30.7,27.1,0,1,10.0,2
2023-01-07 07:00:00,7,6,1,62,,,143.4,270.0,4.0,,22.0,18.5,13.4,0,1,12.2,1
2023-01-07 07:30:00,7,6,1,59,3.25,0.27,,258.6,3.0,,32.0,26.4,26.6,0,1,,1
2023-01-07 08:00:00,8,6,1,80,2.95,0.293,185.5,336.1,,,,22.3,22.1,0,1,10.0,2
2023-01-07 08:30:00,8,6,1,51,3.39,,,210.7,5.0,10.0,25.0,21.7,17.7,0,1,10.4,1
2023-01-07 09:00:00,9,6,1,56,2.77,0.269,152.3,298.1,3.0,,26.0,26.2,,0,1,13.8,1
2023-01-07 09:30:00,9,6,1,66,2.94,0.307,144.3,265.5,4.0,5.0,,,,0,1,10.0,1
2023-01-07 10:00:00,10,6,1,68,3.31,0.267,151.5,316.7,6.0,10.0,21.0,25.9,20.6,0,1,11.6,1
2023-01-07 10:30:00,10,6,1,94,,0.254,,443.2,3.0,15.0,12.0,28.2,21.6,0,1,10.0,2
2023-01-07 11:00:00,11,6,1,75,3.07,0.294,,390.6,5.0,12.0,18.0,29.5,23.2,0,1,10.0,2
2023-01-07 11:30:00,11,6,1,80,3.48,0.291,173.2,334.4,6.0,12.0,18.0,22.3,19.5,0,1,13.3,2
2023-01-07 12:00:00,12,6,1,75,2.98,0.295,137.7,283.9,6.0,16.0,21.0,30.0,25.9,0,1,,1
2023-01-07 12:30:00,12,6,1,85,,,428.7780201617952,287.4,6.0,16.0,11.0,25.8,21.5,0,1,12.4,2
2023-01-07 13:00:00,13,6,1,64,2.58,0.363,139.2,264.2,3.0,,22.0,29.0,26.8,0,1,,1
2023-01-07 13:30:00,13,6,1,90,2.81,0.386,,346.2,6.0,14.0,17.0,27.6,20.0,0,1,10.1,2
2023-01-07 14:00:00,14,6,1,85,,0.337,180.6,359.0,6.0,12.0,11.0,26.8,19.5,0,1,12.0,2
2023-01-07 14:30:00,14,6,1,89,2.57,0.412,172.5,316.7,5.0,,18.0,,25.1,0,1,10.0,2
2023-01-07 15:00:00,15,6,1,75,2.74,0.328,161.2,318.0,6.0,15.0,19.0,27.6,23.5,0,1,11.0,2
2023-01-07 15:30:00,15,6,1,86,2.92,0.324,156.5,291.8,6.0,14.0,15.0,32.7,29.8,0,1,10.0,2
2023-01-07 16:00:00,16,6,1,73,2.93,0.351,128.1,,6.0,13.0,18.0,28.8,29.2,0,1,,1
2023-01-07 16:30:00,16,6,1,95,2.78,0.347,180.6,442.6,8.0,15.0,9.0,27.5,24.1,0,1,11.8,2
2023-01-07 17:00:00,17,6,1,70,2.33,0.334,150.2,280.6,,18.0,,26.2,21.4,0,1,10.0,2
2023-01-07 17:30:00,17,6,1,84,2.68,,175.3,,7.0,,9.0,37.1,32.4,0,1,16.3,2
2023-01-07 18:00:00,18,6,1,79,2.46,0.298,,283.0,6.0,15.0,16.0,31.1,28.2,0,1,10.0,2
2023-01-07 18:30:00,18,6,1,67,2.85,0.347,155.3,315.5,5.0,16.0,20.0,,24.1,0,1,10.0,2
2023-01-07 19:00:00,19,6,1,73,2.86,0.369,132.9,285.2,6.0,20.0,26.0,34.1,31.2,0,1,13.5,1
2023-01-07 19:30:00,19,6,1,87,2.84,,186.3,355.3,5.0,18.0,8.0,27.8,25.0,0,1,12.4,2
2023-01-07 20:00:00,20,6,1,61,2.76,0.315,117.9,225.4,6.0,11.0,25.0,32.5,29.7,0,1,11.9,1
2023-01-07 20:30:00,20,6,1,64,2.54,0.327,,332.4,6.0,12.0,27.0,27.9,22.2,0,1,11.9,1
2023-01-07 21:00:00,21,6,1,74,3.47,0.264,131.7,253.7,3.0,,18.0,30.0,,0,1,10.0,1
2023-01-07 21:30:00,21,6,1,80,,0.298,173.5,342.3,4.0,14.0,15.0,,23.6,0,1,,2
2023-01-07 22:00:00,22,6,1,77,2.95,0.396,180.9,361.1,6.0,,12.0,22.5,20.2,0,1,10.2,2
2023-01-07 22:30:00,22,6,1,70,,0.255,191.8,347.9,,11.0,20.0,21.7,,0,1,10.0,2
2023-01-07 23:00:00,23,6,1,73,2.64,0.351,181.7,339.1,5.0,8.0,20.0,,,0,1,12.9,2
2023-01-07 23:30:00,23,6,1,72,3.43,,166.0,301.6,6.0,13.0,10.0,22.1,22.2,0,1,,2
2023-01-08 00:00:00,0,7,1,23,3.32,,60.9,218.7,1.0,2.0,36.0,18.8,19.5,0,1,10.0,0
2023-01-08 00:30:00,0,7,1,36,3.5,0.285,,,3.0,4.0,23.0,16.6,,0,1,,1
2023-01-08 01:00:00,1,7,1,23,3.68,0.236,60.9,156.1,,5.0,39.0,8.2,7.8,0,1,,0
2023-01-08 01:30:00,1,7,1,39,3.75,0.195,103.8,203.4,2.0,5.0,,10.9,8.5,0,1,,1
2023-01-08 02:00:00,2,7,1,34,,0.343,75.7,138.9,2.0,4.0,30.0,9.9,13.3,0,1,10.0,1
2023-01-08 02:30:00,2,7,1,11,3.23,0.275,31.8,58.2,1.0,4.0,35.0,12.9,12.3,0,1,10.7,0
2023-01-08 03:00:00,3,7,1,43,3.72,0.245,92.7,194.7,3.0,5.0,26.0,15.1,12.6,0,1,10.7,0
2023-01-08 03:30:00,3,7,1,28,3.79,0.135,111.8,216.9,4.0,5.0,30.0,15.5,11.8,0,1,10.0,1
2023-01-08 04:00:00,4,7,1,27,3.89,0.164,,136.5,1.0,4.0,28.0,,21.5,0,1,10.0,1
2023-01-08 04:30:00,4,7,1,43,3.7,0.188,126.9,242.1,,6.0,26.0,11.3,,0,1,10.7,1
2023-01-08 05:00:00,5,7,1,31,4.17,0.267,81.3,217.1,1.0,,35.0,10.0,9.1,0,1,10.0,1
2023-01-08 05:30:00,5,7,1,39,3.58,0.188,67.7,152.7,2.0,,31.0,13.4,,0,1,10.0,1
2023-01-08 06:00:00,6,7,1,51,3.27,,,,6.0,6.0,26.0,22.7,18.7,0,1,10.0,1
2023-01-08 06:30:00,6,7,1,66,3.58,0.267,129.0,240.5,,,,23.0,21.0,0,1,10.0,1
2023-01-08 07:00:00,7,7,1,60,3.69,0.287,147.6,269.2,3.0,8.0,25.0,,21.0,0,1,10.9,1
2023-01-08 07:30:00,7,7,1,62,3.62,,157.3,286.6,3.0,10.0,19.0,18.9,11.7,0,1,14.4,2
2023-01-08 08:00:00,8,7,1,56,3.18,0.337,136.9,337.5,3.0,,24.0,26.6,22.4,0,1,12.6,1
2023-01-08 08:30:00,8,7,1,74,3.44,0.199,150.3,,3.0,,24.0,22.8,,0,1,10.0,2
2023-01-08 09:00:00,9,7,1,77,3.53,0.254,172.4,361.5,4.0,11.0,17.0,16.7,11.9,0,1,10.0,2
2023-01-08 09:30:00,9,7,1,36,3.23,0.349,116.6,277.6,3.0,9.0,23.0,20.2,17.1,0,1,10.0,1
2023-01-08 10:00:00,10,7,1,84,2.73,0.298,165.3,435.7,6.0,15.0,,24.5,,0,1,10.0,2
2023-01-08 10:30:00,10,7,1,64,,0.348,149.8,269.7,6.0,15.0,24.0,31.7,25.3,0,1,10.0,1
2023-01-08 11:00:00,11,7,1,80,3.1,0.357,195.5,375.2,6.0,14.0,19.0,30.7,24.1,0,1,11.0,2
2023-01-08 11:30:00,11,7,1,57,3.25,0.252,157.3,,5.0,14.0,21.0,29.5,,0,1,10.0,1
2023-01-08 12:00:00,12,7,1,79,2.85,0.378,167.8,325.7,6.0,18.0,9.0,31.2,24.4,0,1,11.6,2
2023-01-08 12:30:00,12,7,1,66,2.76,0.365,114.4,280.4,5.0,12.0,12.0,25.1,24.3,0,1,14.6,1
2023-01-08 13:00:00,13,7,1,70,2.83,0.298,162.5,296.9,6.0,9.0,24.0,33.5,28.3,0,1,10.0,1
2023-01-08 13:30:00,13,7,1,70,3.03,0.278,137.6,259.8,,10.0,18.0,31.6,29.7,0,1,11.2,1
2023-01-08 14:00:00,14,7,1,75,3.11,0.192,181.0,341.5,5.0,18.0,14.0,41.8,,0,1,12.1,2
2023-01-08 14:30:00,14,7,1,76,2.99,0.318,191.1,363.4,5.0,17.0,20.0,25.3,15.5,0,1,,2
2023-01-08 15:00:00,15,7,1,9,2.88,0.32,271.29984584002256,360.2,8.0,13.0,12.0,32.1,22.1,0,1,10.7,2
2023-01-08 15:30:00,15,7,1,81,3.29,0.342,202.8,401.1,8.0,18.0,14.0,35.5,24.2,0,1,10.0,2
2023-01-08 16:00:00,16,7,1,86,3.69,0.216,167.9,327.1,6.0,12.0,8.0,31.5,28.3,0,1,10.3,2
2023-01-08 16:30:00,16,7,1,101,2.88,,222.9,,6.0,11.0,9.0,33.2,23.0,0,1,10.0,2
2023-01-08 17:00:00,17,7,1,73,3.36,0.246,171.2,323.7,3.0,14.0,14.0,28.5,23.8,0,1,,2
2023-01-08 17:30:00,17,7,1,84,2.67,0.308,191.6,349.2,6.0,,12.0,35.0,29.8,0,1,11.5,2
2023-01-08 18:00:00,18,7,1,91,3.22,0.353,213.6,397.4,4.0,18.0,13.0,,21.4,0,1,14.4,2
2023-01-08 18:30:00,18,7,1,76,2.63,0.443,154.0,297.7,8.0,15.0,17.0,28.4,21.6,0,1,12.9,2
2023-01-08 19:00:00,19,7,1,60,2.77,0.303,128.2,236.6,4.0,,20.0,20.7,19.4,0,1,16.5,1
2023-01-08 19:30:00,19,7,1,64,2.86,0.3,136.7,,7.0,12.0,23.0,32.4,25.8,0,1,10.0,1
2023-01-08 20:00:00,20,7,1,48,2.46,0.357,116.9,220.3,7.0,15.0,,20.8,14.4,0,1,12.6,1
2023-01-08 20:30:00,20,7,1,86,2.49,0.345,138.4,364.7,6.0,15.0,14.0,17.5,19.7,0,1,10.6,2
2023-01-08 21:00:00,21,7,1,77,2.79,0.358,,271.6,3.0,13.0,17.0,29.0,25.3,0,1,16.6,1
2023-01-08 21:30:00,21,7,1,78,3.44,0.292,,326.5,4.0,13.0,22.0,31.6,27.7,0,1,10.0,2
2023-01-08 22:00:00,22,7,1,80,2.97,0.232,,243.4,,,15.0,24.8,25.9,0,1,10.0,1
2023-01-08 22:30:00,22,7,1,65,3.32,0.366,192.6,370.2,6.0,,,27.1,,0,1,10.0,2
2023-01-08 23:00:00,23,7,1,93,2.55,0.386,177.3,406.5,2.0,11.0,,,21.1,0,1,10.0,2
2023-01-08 23:30:00,23,7,1,74,3.15,0.245,131.8,252.9,3.0,14.0,20.0,,23.8,0,1,10.0,1
2023-01-09 00:00:00,0,1,0,28,3.73,0.173,55.4,137.6,6.0,5.0,25.0,5.5,3.2,0,1,10.0,0
2023-01-09 00:30:00,0,1,0,40,,0.24,,,5.0,4.0,30.0,12.2,7.8,0,1,10.5,1
2023-01-09 01:00:00,1,1,0,35,4.15,0.177,89.6,167.4,3.0,8.0,33.0,17.0,16.6,0,1,11.0,0
2023-01-09 01:30:00,1,1,0,42,3.22,0.41,50.8,129.1,2.0,9.0,20.0,18.0,20.4,0,1,15.6,1
2023-01-09 02:00:00,2,1,0,43,3.52,0.327,104.1,203.4,3.0,7.0,18.0,16.5,17.1,0,1,12.9,2
2023-01-09 02:30:00,2,1,0,25,4.33,0.153,,131.1,,10.0,30.0,12.0,,0,1,,0
2023-01-09 03:00:00,3,1,0,31,3.31,,114.6,275.2,3.0,4.0,,14.3,,0,1,10.0,1
2023-01-09 03:30:00,3,1,0,20,3.41,,46.8,112.0,,5.0,33.0,9.8,10.9,0,1,11.5,0
2023-01-09 04:00:00,4,1,0,13,3.64,,45.9,99.2,6.0,8.0,36.0,16.3,14.0,0,1,10.0,0
2023-01-09 04:30:00,4,1,0,37,3.2,0.307,98.4,193.0,4.0,7.0,34.0,4.5,1.7,0,1,15.5,1
2023-01-09 05:00:00,5,1,0,38,3.75,0.185,,166.3,2.0,,29.0,10.6,12.0,0,1,,0
2023-01-09 05:30:00,5,1,0,9,3.06,,47.0,144.4,5.0,5.0,36.0,12.1,9.7,0,1,10.0,0
2023-01-09 06:00:00,6,1,0,43,3.31,0.293,140.6,266.5,6.0,13.0,26.0,20.6,9.4,0,1,10.0,1
2023-01-09 06:30:00,6,1,0,51,3.74,0.204,98.5,204.2,5.0,14.0,29.0,23.7,,0,1,14.1,1
2023-01-09 07:00:00,7,1,0,52,3.5,0.257,121.2,235.2,6.0,12.0,34.0,24.5,22.3,0,1,10.0,1
2023-01-09 07:30:00,7,1,0,71,3.3,,202.3,370.7,8.0,13.0,28.0,20.5,7.0,0,1,13.7,2
2023-01-09 08:00:00,8,1,0,44,3.21,0.263,,194.9,,14.0,38.0,22.7,,0,1,10.0,0
2023-01-09 08:30:00,8,1,0,49,,0.18,107.4,,6.0,14.0,17.0,20.9,19.9,0,1,10.0,1
2023-01-09 09:00:00,9,1,0,57,3.22,0.304,144.4,280.0,5.0,16.0,21.0,,,0,1,10.0,1
2023-01-09 09:30:00,9,1,0,47,3.43,0.318,,260.3,,16.0,25.0,23.5,,0,1,10.1,1
2023-01-09 10:00:00,10,1,0,60,3.31,,132.2,263.6,8.0,16.0,26.0,,,0,1,10.0,1
2023-01-09 10:30:00,10,1,0,59,3.16,0.307,131.5,344.4,7.0,,28.0,31.0,28.2,0,1,,1
2023-01-09 11:00:00,11,1,0,67,3.33,0.204,132.9,249.2,9.0,14.0,29.0,,18.9,0,1,10.0,1
2023-01-09 11:30:00,11,1,0,63,3.27,0.173,132.8,241.1,9.0,18.0,18.0,25.2,,0,1,10.0,1
2023-01-09 12:00:00,12,1,0,72,2.74,0.387,144.0,260.3,5.0,14.0,19.0,29.0,27.5,0,1,10.4,1
2023-01-09 12:30:00,12,1,0,68,2.42,,177.6,,5.0,15.0,19.0,24.6,19.2,0,1,11.5,1
2023-01-09 13:00:00,13,1,0,36,3.17,0.258,,,7.0,15.0,31.0,20.2,,0,1,,1
2023-01-09 13:30:00,13,1,0,47,2.98,0.325,,239.3,8.0,12.0,25.0,23.6,17.9,0,1,10.0,1
2023-01-09 14:00:00,14,1,0,67,3.08,0.322,150.9,327.2,,15.0,21.0,26.4,24.2,0,1,,1
2023-01-09 14:30:00,14,1,0,82,3.52,0.243,182.7,348.3,10.0,19.0,13.0,26.7,19.4,0,1,13.8,2
2023-01-09 15:00:00,15,1,0,65,2.94,0.362,123.5,,10.0,,18.0,23.2,19.5,0,1,11.0,1
2023-01-09 15:30:00,15,1,0,76,3.11,,147.3,,7.0,22.0,13.0,23.2,,0,1,10.0,1
2023-01-09 16:00:00,16,1,0,78,2.77,0.342,,324.6,,,19.0,28.8,26.5,0,1,14.7,1
2023-01-09 16:30:00,16,1,0,77,3.17,,153.3,305.3,7.0,14.0,19.0,29.9,25.8,0,1,10.3,1
2023-01-09 17:00:00,17,1,0,67,2.79,0.372,124.5,365.7,7.0,,20.0,31.3,27.6,0,1,13.5,1
2023-01-09 17:30:00,17,1,0,61,3.32,0.234,102.0,193.0,,19.0,18.0,21.3,18.4,0,1,10.2,1
2023-01-09 18:00:00,18,1,0,59,3.06,0.317,138.2,252.7,7.0,,16.0,29.4,22.6,0,1,16.2,1
2023-01-09 18:30:00,18,1,0,102,2.98,0.339,207.1,385.8,8.0,14.0,,,23.9,0,1,15.3,2
2023-01-09 19:00:00,19,1,0,77,,0.414,184.6,,,,14.0,24.2,19.7,0,1,10.0,2
2023-01-09 19:30:00,19,1,0,90,2.61,0.46,180.4,331.6,11.0,19.0,,24.8,19.2,0,1,12.9,2
2023-01-09 20:00:00,20,1,0,53,3.34,0.222,128.9,234.5,6.0,20.0,24.0,18.6,,0,1,11.9,1
2023-01-09 20:30:00,20,1,0,74,,0.23,108.8,226.1,7.0,14.0,16.0,19.5,21.4,0,1,,1
2023-01-09 21:00:00,21,1,0,56,3.24,0.183,134.3,,,14.0,,,27.7,0,1,10.0,1
2023-01-09 21:30:00,21,1,0,61,3.1,0.204,135.0,269.7,6.0,17.0,23.0,24.8,23.0,0,1,12.1,1
2023-01-09 22:00:00,22,1,0,58,,,106.5,,10.0,,26.0,24.5,,0,1,13.2,1
2023-01-09 22:30:00,22,1,0,52,3.12,0.315,144.1,264.9,7.0,13.0,21.0,,21.7,0,1,10.0,1
2023-01-09 23:00:00,23,1,0,53,2.95,0.392,120.1,,8.0,16.0,23.0,30.7,26.7,0,1,,1
2023-01-09 23:30:00,23,1,0,61,2.76,0.421,147.8,,8.0,14.0,20.0,17.9,,0,1,10.0,1
2023-01-10 00:00:00,0,2,0,23,3.19,0.215,22.9,,4.0,,32.0,8.1,9.1,0,1,10.0,0
2023-01-10 00:30:00,0,2,0,30,3.39,0.23,79.0,,3.0,6.0,31.0,6.4,8.5,0,1,12.2,0
2023-01-10 01:00:00,1,2,0,16,3.62,0.261,252.92356540706135,166.9,4.0,,40.0,9.2,11.1,0,1,14.5,0
2023-01-10 01:30:00,1,2,0,36,3.2,0.33,82.8,155.2,3.0,,28.0,15.7,17.6,0,1,10.2,1
2023-01-10 02:00:00,2,2,0,24,,0.189,81.4,190.4,4.0,10.0,34.0,14.6,12.1,0,1,14.9,0
